identifier.ppn	type	date.issued	title	part	title.alternative	identifier.isbn	relation.issn	relation.journalzdbid	relation.serieszdbid	contributor.author	contributor.editor	contributor.other	identifier	identifier.pi	rights.license	publisher	language.iso	subject.jel	description.version	relation.ispartofseries	relation.seriesppn	relation.ispartofjournal	relation.journalppn	relation.ispartofbook	relation.bookppn	econstor.citation.volume	econstor.citation.issue	econstor.citation.articlenumber	econstor.citation.startpage	econstor.citation.endpage	url	collection_handle	identifier.packageid	filepath	description.abstract	subject.ddc	subject.keyword
1826661778	m	2022	"Integrated planning and scheduling of engineer-to-order projects using a Lamarckian layered genetic algorithm"							"Neumann, Anas|Hajji, Adnene|Rekik, Monia|Pellerin, Robert"						"Montréal (Québec) : Bureau de Montreal, Université de Montreal"	eng			CIRRELT	(DE-627)1685877397|(DE-600)3003614-8										https://www.cirrelt.ca/documentstravail/cirrelt-2022-35.pdf	11159/17					
1826636013	m	2022	"With and against platformisation : men in care professions and the gendered dynamics of the future of work(ers)"							"Komarraju, Sai Amulya"				10.54223/uniwitwatersrand-10539-33458|10539/33458		"[Johannesburg] : WITS University, Southern Centre for Inequality Studies"	eng			"The Future of Work(ers) Research Project|SCIS working paper"	(DE-627)1778947050|(DE-600)3101925-0										http://hdl.handle.net/10539/33458|https://doi.org/10.54223/uniwitwatersrand-10539-33458|https://wiredspace.wits.ac.za/bitstreams/9fd7a3a5-ce2e-4dc8-8b3d-f4312c3191bc/download|https://wiredspace.wits.ac.za/items/965a0bad-402b-4bd9-a07c-d68523c94798	11159/17					
1826635440	m	2022	"The impact of digital labour platforms on the working conditions of food couriers in Rio de Janeiro"							"Souza, Lucas Santos"				10.54223/uniwitwatersrand-10539-33460|10539/33460		"[Johannesburg] : WITS University, Southern Centre for Inequality Studies"	eng			"The Future of Work(ers) Research Project|SCIS working paper"	(DE-627)1778947050|(DE-600)3101925-0										http://hdl.handle.net/10539/33460|https://doi.org/10.54223/uniwitwatersrand-10539-33460|https://wiredspace.wits.ac.za/bitstreams/03925f88-af33-460b-bff1-90ff02d81a8f/download|https://wiredspace.wits.ac.za/items/81f72610-7fa4-4fb3-8499-2c9c22d860e5	11159/17					
1826634371	m	2022	"""My boss, the app"" : algorithmic management and labour process in delivery platforms in Colombia"							"Vargas, Derly Yohanna Sanchez|Castañeda, Oscar Maldonado"				10.54223/uniwitwatersrand-10539-33459|10539/33459		"[Johannesburg] : WITS University, Southern Centre for Inequality Studies"	eng			"The Future of Work(ers) Research Project|SCIS working paper"	(DE-627)1778947050|(DE-600)3101925-0										http://hdl.handle.net/10539/33459|https://doi.org/10.54223/uniwitwatersrand-10539-33459|https://wiredspace.wits.ac.za/bitstreams/43f57bb1-f92b-4647-84e0-20bdbb7b1833/download|https://wiredspace.wits.ac.za/items/746e26c2-67c4-42af-b31c-f2fb553b0052	11159/17					
1826633758	m	2022	"Unexceptional neoliberalism : enterprise and informality in the gig economy of India"							"Nair, Gayatri|Divyadarshi, Jennifer"				10539/33457		"[Johannesburg] : WITS University, Southern Centre for Inequality Studies"	eng			"The Future of Work(ers) Research Project|SCIS working paper"	(DE-627)1778947050|(DE-600)3101925-0										http://hdl.handle.net/10539/33457|https://wiredspace.wits.ac.za/bitstreams/aa90ae19-3013-4a4c-84ce-3d494a469f18/download|https://wiredspace.wits.ac.za/items/d456a66e-278d-421e-9e70-8e23260ddedb	11159/17					
1826628894	m	2022	"Click farm platforms and informal work in Brazil"							"Grohmann, Rafael|Govari, Caroline|Amaral, Adriana|Aquino, Maria Clara"				10.54223/uniwitwatersrand-10539-33453|10539/33453		"[Johannesburg] : WITS University, Southern Centre for Inequality Studies"	eng			"The Future of Work(ers) Research Project|SCIS working paper"	(DE-627)1778947050|(DE-600)3101925-0										https://wiredspace.wits.ac.za/bitstreams/0e06ad71-37b6-4d11-8ee2-873a1bc15a61/download|https://wiredspace.wits.ac.za/items/1918db54-b991-4fd3-9490-f9e6b981523d|http://hdl.handle.net/10539/33453|https://doi.org/10.54223/uniwitwatersrand-10539-33453	11159/17					
182662757X	m	2022	"The architecture of players in Ghana’s digitalising agriculture"							"Akorsu, Angela Dziedzom|Britwum, Akua O."				10.54223/uniwitwatersrand-10539-33454|10539/33454		"[Johannesburg] : WITS University, Southern Centre for Inequality Studies"	eng			"The Future of Work(ers) Research Project|SCIS working paper"	(DE-627)1778947050|(DE-600)3101925-0										https://wiredspace.wits.ac.za/bitstreams/09bf51e9-da99-4839-b8cc-ec15d8e9794c/download|https://wiredspace.wits.ac.za/items/f20a6ac6-a103-428e-a365-0f0a7b113ae3|https://doi.org/10.54223/uniwitwatersrand-10539-33454|http://hdl.handle.net/10539/33454	11159/17					
1826626514	m	2022	"Labour market transformations in the era of new technologies : an analysis by regions, gender and industries in Brazil"							"Tessarin, Milene Simone|Morceiro, Paulo César"				10.54223/uniwitwatersrand-10539-33455|10539/33455		"[Johannesburg] : WITS University, Southern Centre for Inequality Studies"	eng			"The Future of Work(ers) Research Project|SCIS working paper"	(DE-627)1778947050|(DE-600)3101925-0										https://doi.org/10.54223/uniwitwatersrand-10539-33455|https://wiredspace.wits.ac.za/bitstreams/832a7d21-8510-4f4d-a880-8d82ab74e892/download|https://wiredspace.wits.ac.za/items/9a1dd149-033e-4b80-b382-614de35947d5|http://hdl.handle.net/10539/33455	11159/17					
1826623477	m	2022	"The labour process and workers’ rights at Mercado Libre : hiding exploitation through regulation in the digital economy"							"Atzeni, Maurizio|Kenny, Bridget"				10.54223/uniwitwatersrand-10539-33456|10539/33456		"[Johannesburg] : WITS University, Southern Centre for Inequality Studies"	eng			"The Future of Work(ers) Research Project|SCIS working paper"	(DE-627)1778947050|(DE-600)3101925-0										https://wiredspace.wits.ac.za/bitstreams/3a2ba6ae-23e1-427e-9eff-31b5620f805a/download|https://wiredspace.wits.ac.za/items/0acfd4da-6ec0-49cb-b8dd-61a9bd1bd5d7|https://doi.org/10.54223/uniwitwatersrand-10539-33456|http://hdl.handle.net/10539/33456	11159/17					
1826613919	b	2022	"Happiness in transgender people : a research-synthesis using an on-line findings-archive"					3055893-1		"Veenhoven, Ruut|Veenhoven, Jos"							eng					"EHERO working paper"	(DE-627)1750423642|(DE-600)3055893-1				1		1	52	https://www.eur.nl/en/ehero/media/2022-12-transgenderhappiness-ehero-wp2022e	11159/17					
182443393X	m	2022	"Antecedents in labor economics"							"Gaffard, Jean-Luc"						"Paris, France : OFCE"	eng			"Sciences Po OFCE working paper"	(DE-627)897445988|(DE-576)49342699X|(DE-600)2905416-3										https://www.ofce.sciences-po.fr/pdf/dtravail/OFCEWP2022-18.pdf	11159/17					
1824363478	m	2022	"If you're so ethical, why are you so highly paid? : ethics, inequality and executive pay"			9781909890954|9781909890961|9781909890978				"Pepper, Alexander"				10.31389/lsepress/eth	https://creativecommons.org/licenses/by-nc/4.0/	"London : LSE Press"	eng														https://press.lse.ac.uk/site/books/10.31389/lsepress/eth/download/8910/|https://doi.org/10.31389/lsepress/eth	11159/17					
1824362722	m	2022	"Afghanistan : long war, forgotten peace"			9781909890992|9781911712008|9781911712015					"Cox, Michael"			10.31389/lsepress.afg	https://creativecommons.org/licenses/by/4.0/	"London : LSE Press"	eng			"LSE public policy review series"											https://press.lse.ac.uk/site/books/10.31389/lsepress.afg/download/8979/|https://doi.org/10.31389/lsepress.afg	11159/17					
1823953565	c	2022	"Kontrollbericht des Rechnungshofes ..."	"33. Bericht (2022)"				3077022-1									ger						(DE-627)1764031954|(DE-600)3077022-1								https://www.ccrek.be/docs/2022_35_Rechnungslegung2021.pdf	11159/17					
182373409X	b	2022	"Medsea-Fin : some results from an estimated DSGE model"					3032131-1		"Fenech, William Gatt"							eng					"Research bulletin ..."	(DE-627)1725496402|(DE-600)3032131-1						30	38	https://www.centralbankmalta.org/site/Publications/Research-Bulletin-2022.pdf?revcount=1316	11159/17					
1823733387	c	2022	"Financial stability report"	2022				2873887-1									eng						(DE-627)872145247|(DE-576)479558973|(DE-600)2873887-1								https://www.dnb.nl/media/5lnd4pxq/dnb-financial-stability-report-spring-2022.pdf|https://www.dnb.nl/media/rpckcxcl/74932-dnb-ofs_en_web_pdfa.pdf	11159/17					
1823733379	b	2022	"The direct impact of the recovery and resilience facility fund in Malta"					3032131-1		"Rapa, Noel"							eng					"Research bulletin ..."	(DE-627)1725496402|(DE-600)3032131-1						22	29	https://www.centralbankmalta.org/site/Publications/Research-Bulletin-2022.pdf?revcount=1316	11159/17					
182373278X	b	2022	"A comparison between registered and advertised rents in Malta"					3032131-1		"Micallef, Brian|Gauci, Tiziana"							eng					"Research bulletin ..."	(DE-627)1725496402|(DE-600)3032131-1						14	21	https://www.centralbankmalta.org/site/Publications/Research-Bulletin-2022.pdf?revcount=1316	11159/17					
1823732127	b	2022	"Household finance and consumption survey : main findings from the 2020 wave"					3032131-1		"Antonaroli, Valentina|Deguara, Warren|Musca, Aleandra"							eng					"Research bulletin ..."	(DE-627)1725496402|(DE-600)3032131-1						7	13	https://www.centralbankmalta.org/site/Publications/Research-Bulletin-2022.pdf?revcount=1316	11159/17					
1823730027	b	2022	"Domestic retail investors' participation and stock price efficiency in Nigeria"				2507-7740	2918198-7		"Mogbolu, Favoured"							eng					"Tanzania economic review"	(DE-627)1011866382|(DE-600)2918198-7|(DE-576)497840146			12	1		128	145	https://journals.udsm.ac.tz/index.php/ter/article/download/5007/4267|https://journals.udsm.ac.tz/index.php/ter/article/view/5007	11159/17					
1823729428	b	2022	"Infrastructure and economic growth of Tanzania"				2507-7740	2918198-7		"Kahyarara, Godius"							eng					"Tanzania economic review"	(DE-627)1011866382|(DE-600)2918198-7|(DE-576)497840146			12	1		111	127	https://journals.udsm.ac.tz/index.php/ter/article/download/5006/4266|https://journals.udsm.ac.tz/index.php/ter/article/view/5006	11159/17					
1823729088	b	2022	"Contribution of internal audits on the effectiveness of procurement assignments in Tanzania's Local Government Authorities (LGAs)"				2507-7740	2918198-7		"David, Joseph Iswante"							eng					"Tanzania economic review"	(DE-627)1011866382|(DE-600)2918198-7|(DE-576)497840146			12	1		93	110	https://journals.udsm.ac.tz/index.php/ter/article/download/5005/4265|https://journals.udsm.ac.tz/index.php/ter/article/view/5005	11159/17					
1823728510	b	2022	"Financial inclusion and inclusive growth in Nigeria Between 1981 and 2017"				2507-7740	2918198-7		"Maku, Olukayode Emmanuel|Lawal, Raheem A.|Soyemi, Caleb O.|Adenaike, Abayomi S."							eng					"Tanzania economic review"	(DE-627)1011866382|(DE-600)2918198-7|(DE-576)497840146			12	1		78	92	https://journals.udsm.ac.tz/index.php/ter/article/download/5004/4264|https://journals.udsm.ac.tz/index.php/ter/article/view/5004	11159/17					
1823721664	b	2022	"Perceptions on early and expected effects of natural gas investments on the coastal communities of Mtwara and Lindi Regions in Tanzania"				2507-7740	2918198-7		"Kweka, Opportuna L."							eng					"Tanzania economic review"	(DE-627)1011866382|(DE-600)2918198-7|(DE-576)497840146			12	1		64	77	https://journals.udsm.ac.tz/index.php/ter/article/download/5003/4263|https://journals.udsm.ac.tz/index.php/ter/article/view/5003	11159/17					
1823719686	b	2022	"Effect of diaspora remittances on Small Medium Scale Enterprises (SMEs) in Nigeria"				2507-7740	2918198-7		"Victor, Ojapinwa Taiwo"							eng					"Tanzania economic review"	(DE-627)1011866382|(DE-600)2918198-7|(DE-576)497840146			12	1		47	63	https://journals.udsm.ac.tz/index.php/ter/article/download/5002/4262|https://journals.udsm.ac.tz/index.php/ter/article/view/5002	11159/17					
1823719139	b	2022	"Influence of service quality on customer switching behaviour in commercial banks of Tanzania : evidence from selected commercial banks in Dar es Salaam"				2507-7740	2918198-7		"Nzowa, Seule|Kara, Nasra|Mbilinyi, Bahati"							eng					"Tanzania economic review"	(DE-627)1011866382|(DE-600)2918198-7|(DE-576)497840146			12	1		35	46	https://journals.udsm.ac.tz/index.php/ter/article/download/5001/4261|https://journals.udsm.ac.tz/index.php/ter/article/view/5001	11159/17					
1823712401	c	2022	"Welfare trends report"	"May 2022"		9781528633666		3011862-1							http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/		eng						(DE-627)1692985582|(DE-600)3011862-1								https://obr.uk/download/welfare-trends-report-may-2022/	11159/17					
1823701108	b	2022	"Effect of out-of-pocket health expenditure on household welfare : evidence from Uganda national household survey : 2016-2017"				2507-7740	2918198-7		"Makika, Maya D.|Matovu, Fred|Matovu, Wasswa|Araya, Mesele"							eng					"Tanzania economic review"	(DE-627)1011866382|(DE-600)2918198-7|(DE-576)497840146			12	1		18	34	https://journals.udsm.ac.tz/index.php/ter/article/download/5000/4260|https://journals.udsm.ac.tz/index.php/ter/article/view/5000	11159/17					
1823695795	m	2022	"Changes in subjective wellbeing, affluence and trust in the police in India"			9781912607198				"Kulkarni, Vani S.|Kulakarṇi, Vīṇā|Imai, Katsushi S.|Gaiha, Raghav"						"Manchester : The University of Manchester Global Development Institute"	eng			"Working paper series / Global Development Institute"	(DE-627)1685862543|(DE-600)3003592-2										https://hummedia.manchester.ac.uk/institutes/gdi/publications/workingpapers/GDI/gdi-working-paper-202261-kulkarni-kulkarni-imai-gaiha.pdf|https://www.gdi.manchester.ac.uk/research/publications/gdi-working-papers/2022-061/	11159/17					
1823695582	m	2022	"Volks- und betriebswirtschaftliche Aspekte von Nachhaltigkeit"							"Duijm, Bernhard"						"Stuttgart, Deutschland : Prof. Dr. Ute Reuter, Prof. Dr.-Ing. Tobias Loose"	ger			"Forschungspapiere und Fallstudien der VWA Hochschule für Berufsbegleitendes Studium"	(DE-627)102058324X|(DE-576)504238809|(DE-600)2929004-1										https://www.vwa-hochschule.de/files/content/hochschule/downloads/professoren-publikationen-vortrage/duijm/Vol_5_2022-01_Duijm.pdf	11159/17					
1823695256	b	2022	"Monetary aggregation and speculative real money-demand equation : theories, evidence and policy"				2507-7740	2918198-7		"Ng'ang'a, Peter Njenga"							eng					"Tanzania economic review"	(DE-627)1011866382|(DE-600)2918198-7|(DE-576)497840146			12	1		1	17	https://journals.udsm.ac.tz/index.php/ter/article/download/4999/4259|https://journals.udsm.ac.tz/index.php/ter/article/view/4999	11159/17					
1823668976	c	2022	"Pocket export statistics"	"4th time (2021/2022)"				3112536-0									eng						(DE-627)1795233745|(DE-600)3112536-0								http://epb.portal.gov.bd/sites/default/files/files/epb.portal.gov.bd/miscellaneous_info/8405d990_9311_41c8_88df_19b340500b6c/2022-11-13-08-36-88a5847c9a8380c752183eacce9c0a1d.pdf	11159/17					
1823666973	m	2022	"Research paper : analysing the distributional implications of the 2022 policy measures for Malta"							"Said, Riana|Vella, Stephanie"						"[Floriana] : [Economic Policy Department, Ministry for Finance and Employment, Malta]"	eng			"Working papers series / Economic Policy Department, Ministry for Finance, Malta"	(DE-627)892976853|(DE-576)490570143|(DE-600)2899234-9										https://finance.gov.mt/en/epd/Documents/Working_Papers/EUROMOD%20Research%20Paper%202022%20Budget%20Measures.pdf	11159/17					
1823664563	c	2022	"Banking supervision annual report"	2021				2799848-4									eng						(DE-627)803286007|(DE-576)417250304|(DE-600)2799848-4								https://www.bankofbotswana.bw/sites/default/files/publications/Banking%20Supervision%20Annual%20Report%202021.pdf	11159/17					
182366329X	m	2022	"Compact formulations for the robust vehicle routing problem with time windows under demand and travel time uncertainty"							"Campos, Rafael|Munari, Pedro|Coelho, Leandro C."						"Montréal (Québec) : Bureau de Montreal, Université de Montreal"	eng			CIRRELT	(DE-627)1685877397|(DE-600)3003614-8										https://www.cirrelt.ca/documentstravail/cirrelt-2022-34.pdf	11159/17					
182366296X	m	2022	"Designing hydrogen production infrastructure under uncertainty"							"Štádlerová, Šárka|Jena, Sanjay Dominik|Schütz, Peter"						"Montréal (Québec) : Bureau de Montreal, Université de Montreal"	eng			CIRRELT	(DE-627)1685877397|(DE-600)3003614-8										https://www.cirrelt.ca/documentstravail/cirrelt-2022-33.pdf	11159/17					
